task_id,occupation,task,desire_2025,capacity_2025,zone_2025,capability_score_gemini_3_pro,capability_score_gpt_5_5,capability_score_grok_4_20,capability_score_kimi_k2_6,capability_score_opus_4_7,capability_2026_median,capability_2026_mean,cap_rater_stddev,zone_2026_median,zone_2026_mean,migration_median,migration_mean,delta_median,delta_mean,near_threshold
14749,Web Administrators,"Track, compile, and analyze Web site usage data.",3.5,4.5,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
14750,Web Administrators,"Test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications.",3.75,4.5,Green Light,,4.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.75,False
14758,Web Administrators,"Correct testing-identified problems, or recommend actions for their resolution.",3.2857142857142856,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,4.0,4.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",3.875,5.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,False
15228,Graphic Designers,"Maintain archive of images, photos, or previous work products.",2.4,4.0,Red Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
15229,Graphic Designers,Research new software or design concepts.,2.8333333333333335,3.3333333333333335,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.6666666666666665,0.6666666666666665,False
15414,Quality Control Systems Managers,Review quality documentation necessary for regulatory submissions and inspections.,3.25,4.333333333333333,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.333333333333333,-1.083333333333333,True
15415,Quality Control Systems Managers,Review and update standard operating procedures or quality assurance manuals.,3.4285714285714284,4.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,True
15416,Quality Control Systems Managers,"Produce reports regarding nonconformance of products or processes, daily production quality, root cause analyses, or quality trends.",2.8,3.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,1.0,1.0,False
15423,Quality Control Systems Managers,"Document testing procedures, methodologies, or criteria.",2.8333333333333335,5.0,Red Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,False
15424,Quality Control Systems Managers,"Direct the tracking of defects, test results, or other regularly reported quality control data.",4.5,5.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,False
15425,Quality Control Systems Managers,Create and implement inspection and testing criteria or procedures.,3.0,2.3333333333333335,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.6666666666666665,0.9166666666666665,True
15427,Quality Control Systems Managers,"Communicate quality control information to all relevant organizational departments, outside vendors, or contractors.",2.8,3.0,Red Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
15428,Quality Control Systems Managers,Analyze quality control test results and provide feedback and interpretation to production management or staff.,2.5,5.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-2.0,-1.75,True
15430,Quality Control Systems Managers,Monitor performance of quality control systems to ensure effectiveness and efficiency.,3.125,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
15456,Biofuels Production Managers,"Review logs, datasheets, or reports to ensure adequate production levels or to identify abnormalities with biofuels production equipment or processes.",2.6,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
15457,Biofuels Production Managers,Prepare and manage biofuels plant or unit budgets.,3.75,3.6666666666666665,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.6666666666666665,-0.4166666666666665,True
15458,Biofuels Production Managers,"Monitor meters, flow gauges, or other real-time data to ensure proper operation of biofuels production equipment, implementing corrective measures as needed.",4.0,2.5,R&D Opportunity,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,R&D Opportunity,R&D Opportunity,R&D->R&D,R&D->R&D,-0.5,-0.5,False
15459,Biofuels Production Managers,"Conduct cost, material, and efficiency studies for biofuels production plants or operations.",3.6666666666666665,4.0,Green Light,,3.0,4.0,4.0,3.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
15460,Biofuels Production Managers,"Approve proposals for the acquisition, replacement, or repair of biofuels processing equipment or the implementation of new production processes.",4.0,4.0,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,True
15461,Biofuels Production Managers,"Adjust temperature, pressure, vacuum, level, flow rate, or transfer of biofuels to maintain processes at required levels.",3.6666666666666665,4.5,Green Light,,2.0,2.0,2.0,2.0,2.0,2.0,0.0,R&D Opportunity,R&D Opportunity,Green->R&D,Green->R&D,-2.5,-2.5,False
15583,Clinical Research Coordinators,"Review scientific literature, participate in continuing education activities, or attend conferences and seminars to maintain current knowledge of clinical studies affairs and issues.",2.1,2.25,Low Priority,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.25,1.25,True
15584,Clinical Research Coordinators,Register protocol patients with appropriate statistical centers as required.,4.0,4.0,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
15590,Clinical Research Coordinators,Contact industry representatives to ensure equipment and software specifications necessary for successful study completion.,3.2222222222222223,2.3333333333333335,R&D Opportunity,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.1666666666666665,1.1666666666666665,True
15592,Clinical Research Coordinators,Track enrollment status of subjects and document dropout information such as dropout causes and subject contact efforts.,2.9,3.0,Red Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,1.25,False
15593,Clinical Research Coordinators,"Review proposed study protocols to evaluate factors such as sample collection processes, data management plans, or potential subject risks.",2.4,2.3333333333333335,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.6666666666666665,0.6666666666666665,True
15594,Clinical Research Coordinators,Record adverse event and side effect data and confer with investigators regarding the reporting of events to oversight agencies.,2.4,2.6666666666666665,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.3333333333333335,0.3333333333333335,True
15595,Clinical Research Coordinators,"Prepare study-related documentation, such as protocol worksheets, procedural manuals, adverse event reports, institutional review board documents, or progress reports.",2.7,3.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,True
15598,Clinical Research Coordinators,Order drugs or devices necessary for study completion.,3.3,4.5,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,True
15600,Clinical Research Coordinators,Maintain contact with sponsors to schedule and coordinate site visits or to answer questions about issues such as incomplete data.,2.9,3.0,Red Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,True
15607,Clinical Research Coordinators,Communicate with laboratories or investigators regarding laboratory findings.,3.4,2.0,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.5,True
15608,Clinical Research Coordinators,"Collaborate with investigators to prepare presentations or reports of clinical study procedures, results, and conclusions.",2.8,3.5,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,True
15609,Clinical Research Coordinators,"Code, evaluate, or interpret collected study data.",2.8,4.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
15612,Clinical Research Coordinators,"Schedule subjects for appointments, procedures, or inpatient stays as required by study protocols.",3.1,1.5,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,2.0,2.0,True
15614,Clinical Research Coordinators,"Maintain required records of study activity including case report forms, drug dispensation records, or regulatory forms.",3.3,4.5,Green Light,,3.0,5.0,4.0,4.0,4.0,4.0,0.7071067811865476,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
15680,Supply Chain Managers,Select transportation routes to maximize economy by combining shipments or consolidating warehousing and distribution.,4.0,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
15691,Supply Chain Managers,"Document physical supply chain processes, such as workflows, cycle times, position responsibilities, or system flows.",3.5,4.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,False
15696,Supply Chain Managers,"Analyze inventories to determine how to increase inventory turns, reduce waste, or optimize customer service.",3.8333333333333335,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
15697,Supply Chain Managers,Analyze information about supplier performance or procurement program success.,2.75,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
15700,Supply Chain Managers,"Develop procedures for coordination of supply chain management with other functional areas, such as sales, marketing, finance, production, or quality assurance.",2.3333333333333335,3.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
15703,Online Merchants,"Upload digital media, such as photos, video, or scanned images to online storefront, auction sites, or other shopping Web sites.",2.6,4.0,Red Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
15704,Online Merchants,Order or purchase merchandise to maintain optimal inventory levels.,2.2,3.0,Red Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
15707,Online Merchants,Determine and set product prices.,2.3,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
15709,Online Merchants,Deliver e-mail confirmation of completed transactions and shipment.,4.1,5.0,Green Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
15710,Online Merchants,"Create, manage, or automate orders or invoices, using order management or invoicing software.",3.1,5.0,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,-0.25,False
15711,Online Merchants,Create or maintain database of customer accounts.,4.5,4.333333333333333,Green Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.666666666666667,0.666666666666667,False
15714,Online Merchants,Cancel orders based on customer requests or inventory or delivery problems.,3.5,5.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-0.75,False
15717,Online Merchants,"Promote products in online communities through weblog or discussion-forum postings, e-mail marketing programs, or online advertising.",3.0,4.5,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.75,False
15721,Online Merchants,"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",4.0,2.3333333333333335,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.6666666666666665,1.6666666666666665,False
15728,Online Merchants,"Correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",3.2,3.6666666666666665,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.3333333333333335,0.08333333333333348,False
15730,Online Merchants,"Calculate purchase subtotals, taxes, and shipping costs for submission to customers.",2.7,5.0,Red Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
15731,Online Merchants,"Receive and process payments from customers, using electronic transaction services.",2.4,5.0,Red Light,,3.0,5.0,4.0,5.0,4.5,4.25,0.82915619758885,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.75,False
15732,Online Merchants,"Prepare or organize online storefront marketing material, including product descriptions or subject lines, optimizing content to search engine criteria.",3.142857142857143,3.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,1.25,False
15734,Online Merchants,"Compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping Web sites.",3.6,4.666666666666667,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.16666666666666696,-0.16666666666666696,False
15735,Online Merchants,"Calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",4.4,5.0,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,-0.25,False
15883,Logistics Analysts,Enter logistics-related data into databases.,2.8,4.5,Red Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.5,0.25,False
15884,Logistics Analysts,Develop or maintain payment systems to ensure accuracy of vendor payments.,2.4,4.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
15885,Logistics Analysts,Determine packaging requirements.,2.3333333333333335,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
15887,Logistics Analysts,Contact potential vendors to determine material availability.,1.5,4.0,Red Light,,4.0,3.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
15889,Logistics Analysts,"Communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies.",2.3333333333333335,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
15890,Logistics Analysts,Track product flow from origin to final delivery.,3.0,2.0,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,2.0,2.0,False
15893,Logistics Analysts,Recommend improvements to existing or planned logistics processes.,2.25,3.5,Red Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,True
15894,Logistics Analysts,"Provide ongoing analyses in areas such as transportation costs, parts procurement, back orders, or delivery processes.",2.4,3.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,False
15895,Logistics Analysts,Prepare reports on logistics performance measures.,3.6666666666666665,3.6666666666666665,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.3333333333333335,0.5833333333333335,False
15897,Logistics Analysts,"Monitor inventory transactions at warehouse facilities to assess receiving, storage, shipping, or inventory integrity.",3.0,1.5,R&D Opportunity,,2.0,2.0,2.0,4.0,2.0,2.5,0.8660254037844386,R&D Opportunity,R&D Opportunity,R&D->R&D,R&D->R&D,0.5,1.0,True
15898,Logistics Analysts,Maintain databases of logistics information.,2.875,4.5,Red Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.5,0.25,False
15899,Logistics Analysts,Maintain logistics records in accordance with corporate policies.,2.8,4.0,Red Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,False
15902,Logistics Analysts,"Compute reporting metrics, such as on-time delivery rates, order fulfillment rates, or inventory turns.",2.25,4.0,Red Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Red Light,Red Light,Red->Red,Red->Red,1.0,1.0,False
15903,Logistics Analysts,"Interpret data on logistics elements, such as availability, maintainability, reliability, supply chain management, strategic sourcing or distribution, supplier management, or transportation.",2.6,2.6666666666666665,Low Priority,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.3333333333333335,1.3333333333333335,False
15904,Logistics Analysts,"Apply analytic methods or tools to understand, predict, or control logistics operations or processes.",4.333333333333333,3.0,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,0.75,False
15968,Sustainability Specialists,Review and revise sustainability proposals or policies.,3.1666666666666665,3.0,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,True
15969,Sustainability Specialists,"Research or review regulatory, technical, or market issues related to sustainability.",2.8333333333333335,4.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
15973,Sustainability Specialists,Provide technical or administrative support for sustainability programs or issues.,3.0,3.0,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,0.75,False
15975,Sustainability Specialists,Create or maintain plans or other documents related to sustainability projects.,3.1666666666666665,4.5,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,True
15976,Sustainability Specialists,Develop reports or presentations to communicate the effectiveness of sustainability initiatives.,2.4,3.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,False
15978,Sustainability Specialists,Collect information about waste stream management or green building practices to inform decision makers.,2.6,2.5,Low Priority,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.5,1.5,False
15979,Sustainability Specialists,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",2.75,3.5,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
15980,Sustainability Specialists,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",3.0,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
15983,Financial Quantitative Analysts,Provide application or analytical support to researchers or traders on issues such as valuations or data.,3.2,3.5,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.5,0.25,False
15988,Financial Quantitative Analysts,Produce written summary reports of financial research results.,3.4,4.0,Green Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,-0.25,False
15997,Financial Quantitative Analysts,"Apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",3.3,3.0,Green Light,,3.0,4.0,4.0,3.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,True
16135,Business Intelligence Analysts,"Maintain library of model documents, templates, or other reusable knowledge assets.",3.6666666666666665,4.5,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.5,0.25,False
16136,Business Intelligence Analysts,"Identify or monitor current and potential customers, using business intelligence tools.",3.2222222222222223,3.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
16140,Business Intelligence Analysts,Manage timely flow of business intelligence information to users.,3.4,2.5,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.5,False
16143,Business Intelligence Analysts,"Disseminate information regarding tools, reports, or metadata enhancements.",3.75,2.5,R&D Opportunity,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.75,False
16146,Business Intelligence Analysts,"Collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",3.142857142857143,3.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,1.0,1.0,False
16150,Business Intelligence Analysts,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",3.2,3.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,1.0,1.0,False
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,3.0,2.0,R&D Opportunity,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.5,True
16152,Information Technology Project Managers,"Submit project deliverables, ensuring adherence to quality standards.",2.7,2.3333333333333335,Low Priority,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.1666666666666665,1.1666666666666665,True
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,3.3,2.3333333333333335,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.6666666666666665,1.6666666666666665,False
16159,Information Technology Project Managers,"Initiate, review, or approve modifications to project plans.",2.8,3.3333333333333335,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.3333333333333335,-0.08333333333333348,True
16167,Information Technology Project Managers,"Assign duties, responsibilities, and spans of authority to project personnel.",2.6,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",3.0,4.5,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.25,False
16170,Information Technology Project Managers,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",2.8,2.3333333333333335,Low Priority,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.1666666666666665,1.1666666666666665,True
16171,Information Technology Project Managers,Develop and manage work breakdown structure (WBS) of information technology projects.,2.7,2.0,Low Priority,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,2.0,1.75,False
16179,Search Marketing Strategists,Propose online or multiple-sales-channel campaigns to marketing executives.,3.2,3.0,Green Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,True
16182,Search Marketing Strategists,Participate in the development or implementation of online marketing strategy.,3.0,4.0,Green Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
16186,Search Marketing Strategists,"Conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",3.6,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
16190,Search Marketing Strategists,Optimize Web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,3.4285714285714284,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
16191,Search Marketing Strategists,"Conduct online marketing initiatives, such as paid ad placement, affiliate programs, sponsorship programs, email promotions, or viral marketing campaigns on social media Web sites.",3.2,2.6666666666666665,R&D Opportunity,,4.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.3333333333333335,1.0833333333333335,False
16192,Search Marketing Strategists,"Collect and analyze Web metrics, such as visits, time on site, page views per visit, transaction volume and revenue, traffic mix, click-through rates, conversion rates, cost per acquisition, or cost per click.",3.6666666666666665,5.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,False
16194,Video Game Designers,"Review or evaluate competitive products, film, music, television, and other art forms to generate new game design ideas.",2.3333333333333335,3.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,True
16198,Video Game Designers,Provide feedback to designers and other colleagues regarding game design features.,1.6666666666666667,3.3333333333333335,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.3333333333333335,-0.08333333333333348,True
16199,Video Game Designers,Balance and adjust gameplay experiences to ensure the critical and commercial success of the product.,3.1666666666666665,2.6666666666666665,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.3333333333333335,True
16200,Video Game Designers,Write or supervise the writing of game text and dialogue.,2.0,3.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,True
16201,Video Game Designers,"Solicit, obtain, and integrate feedback from design and technical staff into original game design.",3.75,3.0,Green Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,True
16202,Video Game Designers,Provide feedback to production staff regarding technical game qualities or adherence to original design.,2.25,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
16203,Video Game Designers,Prepare two-dimensional concept layouts or three-dimensional mock-ups.,3.75,4.0,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,True
16208,Video Game Designers,"Devise missions, challenges, or puzzles to be encountered in game play.",2.5714285714285716,3.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,True
